timestamp,location,resource_type,stock_level,snap_event
2026-02-24T09:00:00Z,Sanctum Sanctorum,Medical Kits,12.98,false
2026-02-24T09:00:00Z,Sanctum Sanctorum,Clean Water,1628.19,false
2026-02-24T09:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T09:00:00Z,Sanctum Sanctorum,Pym Particles,66.61,false
2026-02-24T09:00:00Z,Avengers Compound,Vibranium,339.72,false
2026-02-24T09:00:00Z,Avengers Compound,Medical Kits,117.19,false
2026-02-24T09:00:00Z,Avengers Compound,Clean Water,1737.54,false
2026-02-24T09:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-24T09:00:00Z,Avengers Compound,Pym Particles,68.73,false
2026-02-24T09:00:00Z,Sokovia,Vibranium,0.00,false
2026-02-24T09:00:00Z,Sokovia,Medical Kits,76.21,false
2026-02-24T09:00:00Z,Sokovia,Clean Water,1220.48,false
2026-02-24T09:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T09:00:00Z,Sokovia,Pym Particles,50.44,false
2026-02-24T09:00:00Z,New Asgard,Vibranium,1081.83,false
2026-02-24T09:00:00Z,New Asgard,Medical Kits,54.86,false
2026-02-24T09:00:00Z,New Asgard,Clean Water,549.52,false
2026-02-24T09:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T09:00:00Z,New Asgard,Pym Particles,44.05,false
2026-02-24T10:00:00Z,Wakanda,Vibranium,379.89,false
2026-02-24T10:00:00Z,Wakanda,Medical Kits,63.22,false
2026-02-24T10:00:00Z,Wakanda,Clean Water,1573.83,false
2026-02-24T10:00:00Z,Wakanda,Arc Reactor Cores,107.89,false
2026-02-24T10:00:00Z,Wakanda,Pym Particles,28.53,false
2026-02-24T10:00:00Z,Sanctum Sanctorum,Vibranium,444.32,false
2026-02-24T10:00:00Z,Sanctum Sanctorum,Medical Kits,11.77,false
2026-02-24T10:00:00Z,Sanctum Sanctorum,Clean Water,1558.71,false
2026-02-24T10:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T10:00:00Z,Sanctum Sanctorum,Pym Particles,62.57,false
2026-02-24T10:00:00Z,Avengers Compound,Vibranium,328.26,false
2026-02-24T10:00:00Z,Avengers Compound,Medical Kits,235.11,false
2026-02-24T10:00:00Z,Avengers Compound,Clean Water,1708.24,false
2026-02-24T10:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-24T10:00:00Z,Avengers Compound,Pym Particles,64.22,false
2026-02-24T10:00:00Z,Sokovia,Vibranium,0.00,false
2026-02-24T10:00:00Z,Sokovia,Medical Kits,74.91,false
2026-02-24T10:00:00Z,Sokovia,Clean Water,1195.43,false
2026-02-24T10:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T10:00:00Z,Sokovia,Pym Particles,46.15,false
2026-02-24T10:00:00Z,New Asgard,Vibranium,1037.73,false
2026-02-24T10:00:00Z,New Asgard,Medical Kits,51.72,false
2026-02-24T10:00:00Z,New Asgard,Clean Water,532.00,false
2026-02-24T10:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T10:00:00Z,New Asgard,Pym Particles,41.07,false
2026-02-24T11:00:00Z,Wakanda,Vibranium,359.02,false
2026-02-24T11:00:00Z,Wakanda,Medical Kits,58.83,false
2026-02-24T11:00:00Z,Wakanda,Clean Water,1505.35,false
2026-02-24T11:00:00Z,Wakanda,Arc Reactor Cores,105.31,false
2026-02-24T11:00:00Z,Wakanda,Pym Particles,23.27,false
2026-02-24T11:00:00Z,Sanctum Sanctorum,Vibranium,887.46,false
2026-02-24T11:00:00Z,Sanctum Sanctorum,Medical Kits,9.10,false
2026-02-24T11:00:00Z,Sanctum Sanctorum,Clean Water,2299.77,false
2026-02-24T11:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T11:00:00Z,Sanctum Sanctorum,Pym Particles,59.80,false
2026-02-24T11:00:00Z,Avengers Compound,Vibranium,308.62,false
2026-02-24T11:00:00Z,Avengers Compound,Medical Kits,220.45,false
2026-02-24T11:00:00Z,Avengers Compound,Clean Water,1674.99,false
2026-02-24T11:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-24T11:00:00Z,Avengers Compound,Pym Particles,61.30,false
2026-02-24T11:00:00Z,Sokovia,Vibranium,0.00,false
2026-02-24T11:00:00Z,Sokovia,Medical Kits,71.53,false
2026-02-24T11:00:00Z,Sokovia,Clean Water,1163.92,false
2026-02-24T11:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T11:00:00Z,Sokovia,Pym Particles,41.60,false
2026-02-24T11:00:00Z,New Asgard,Vibranium,1010.03,false
2026-02-24T11:00:00Z,New Asgard,Medical Kits,48.82,false
2026-02-24T11:00:00Z,New Asgard,Clean Water,516.03,false
2026-02-24T11:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T11:00:00Z,New Asgard,Pym Particles,38.49,false
2026-02-24T12:00:00Z,Wakanda,Vibranium,340.47,false
2026-02-24T12:00:00Z,Wakanda,Medical Kits,216.25,false
2026-02-24T12:00:00Z,Wakanda,Clean Water,1465.94,false
2026-02-24T12:00:00Z,Wakanda,Arc Reactor Cores,98.18,false
2026-02-24T12:00:00Z,Wakanda,Pym Particles,67.37,false
2026-02-24T12:00:00Z,Sanctum Sanctorum,Vibranium,873.23,false
2026-02-24T12:00:00Z,Sanctum Sanctorum,Medical Kits,8.73,false
2026-02-24T12:00:00Z,Sanctum Sanctorum,Clean Water,2183.57,false
2026-02-24T12:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T12:00:00Z,Sanctum Sanctorum,Pym Particles,54.61,false
2026-02-24T12:00:00Z,Avengers Compound,Vibranium,293.90,false
2026-02-24T12:00:00Z,Avengers Compound,Medical Kits,210.31,false
2026-02-24T12:00:00Z,Avengers Compound,Clean Water,2914.43,false
2026-02-24T12:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-24T12:00:00Z,Avengers Compound,Pym Particles,56.50,false
2026-02-24T12:00:00Z,Sokovia,Vibranium,718.73,false
2026-02-24T12:00:00Z,Sokovia,Medical Kits,68.43,false
2026-02-24T12:00:00Z,Sokovia,Clean Water,1142.17,false
2026-02-24T12:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T12:00:00Z,Sokovia,Pym Particles,36.69,false
2026-02-24T12:00:00Z,New Asgard,Vibranium,967.80,false
2026-02-24T12:00:00Z,New Asgard,Medical Kits,43.69,false
2026-02-24T12:00:00Z,New Asgard,Clean Water,506.38,false
2026-02-24T12:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T12:00:00Z,New Asgard,Pym Particles,37.79,false
2026-02-24T13:00:00Z,Wakanda,Vibranium,329.26,false
2026-02-24T13:00:00Z,Wakanda,Medical Kits,210.04,false
2026-02-24T13:00:00Z,Wakanda,Clean Water,1447.70,false
2026-02-24T13:00:00Z,Wakanda,Arc Reactor Cores,93.16,false
2026-02-24T13:00:00Z,Wakanda,Pym Particles,63.39,false
2026-02-24T13:00:00Z,Sanctum Sanctorum,Vibranium,851.68,false
2026-02-24T13:00:00Z,Sanctum Sanctorum,Medical Kits,6.80,false
2026-02-24T13:00:00Z,Sanctum Sanctorum,Clean Water,2098.23,false
2026-02-24T13:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T13:00:00Z,Sanctum Sanctorum,Pym Particles,48.58,false
2026-02-24T13:00:00Z,Avengers Compound,Vibranium,286.78,false
2026-02-24T13:00:00Z,Avengers Compound,Medical Kits,204.16,false
2026-02-24T13:00:00Z,Avengers Compound,Clean Water,2767.98,false
2026-02-24T13:00:00Z,Avengers Compound,Arc Reactor Cores,0.00,false
2026-02-24T13:00:00Z,Avengers Compound,Pym Particles,54.43,false
2026-02-24T13:00:00Z,Sokovia,Vibranium,700.51,false
2026-02-24T13:00:00Z,Sokovia,Medical Kits,66.69,false
2026-02-24T13:00:00Z,Sokovia,Clean Water,1086.22,false
2026-02-24T13:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T13:00:00Z,Sokovia,Pym Particles,33.98,false
2026-02-24T13:00:00Z,New Asgard,Vibranium,938.82,false
2026-02-24T13:00:00Z,New Asgard,Medical Kits,41.03,false
2026-02-24T13:00:00Z,New Asgard,Clean Water,490.67,false
2026-02-24T13:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T13:00:00Z,New Asgard,Pym Particles,33.71,false
2026-02-24T14:00:00Z,Wakanda,Vibranium,322.79,false
2026-02-24T14:00:00Z,Wakanda,Medical Kits,201.62,false
2026-02-24T14:00:00Z,Wakanda,Clean Water,2472.94,false
2026-02-24T14:00:00Z,Wakanda,Arc Reactor Cores,187.06,false
2026-02-24T14:00:00Z,Wakanda,Pym Particles,59.63,false
2026-02-24T14:00:00Z,Sanctum Sanctorum,Vibranium,833.42,false
2026-02-24T14:00:00Z,Sanctum Sanctorum,Medical Kits,3.45,false
2026-02-24T14:00:00Z,Sanctum Sanctorum,Clean Water,2061.72,false
2026-02-24T14:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T14:00:00Z,Sanctum Sanctorum,Pym Particles,45.12,false
2026-02-24T14:00:00Z,Avengers Compound,Vibranium,271.79,false
2026-02-24T14:00:00Z,Avengers Compound,Medical Kits,193.58,false
2026-02-24T14:00:00Z,Avengers Compound,Clean Water,2702.72,false
2026-02-24T14:00:00Z,Avengers Compound,Arc Reactor Cores,52.65,false
2026-02-24T14:00:00Z,Avengers Compound,Pym Particles,107.80,false
2026-02-24T14:00:00Z,Sokovia,Vibranium,664.27,false
2026-02-24T14:00:00Z,Sokovia,Medical Kits,62.21,false
2026-02-24T14:00:00Z,Sokovia,Clean Water,1064.19,false
2026-02-24T14:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T14:00:00Z,Sokovia,Pym Particles,28.49,false
2026-02-24T14:00:00Z,New Asgard,Vibranium,899.86,false
2026-02-24T14:00:00Z,New Asgard,Medical Kits,37.51,false
2026-02-24T14:00:00Z,New Asgard,Clean Water,469.87,false
2026-02-24T14:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T14:00:00Z,New Asgard,Pym Particles,32.40,false
2026-02-24T15:00:00Z,Wakanda,Vibranium,309.22,false
2026-02-24T15:00:00Z,Wakanda,Medical Kits,193.50,false
2026-02-24T15:00:00Z,Wakanda,Clean Water,2437.26,false
2026-02-24T15:00:00Z,Wakanda,Arc Reactor Cores,180.35,false
2026-02-24T15:00:00Z,Wakanda,Pym Particles,73.75,false
2026-02-24T15:00:00Z,Sanctum Sanctorum,Vibranium,793.54,false
2026-02-24T15:00:00Z,Sanctum Sanctorum,Medical Kits,0.00,false
2026-02-24T15:00:00Z,Sanctum Sanctorum,Clean Water,2000.39,false
2026-02-24T15:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,0.00,false
2026-02-24T15:00:00Z,Sanctum Sanctorum,Pym Particles,43.58,false
2026-02-24T15:00:00Z,Avengers Compound,Vibranium,263.53,false
2026-02-24T15:00:00Z,Avengers Compound,Medical Kits,290.96,false
2026-02-24T15:00:00Z,Avengers Compound,Clean Water,2636.06,false
2026-02-24T15:00:00Z,Avengers Compound,Arc Reactor Cores,47.10,false
2026-02-24T15:00:00Z,Avengers Compound,Pym Particles,101.33,false
2026-02-24T15:00:00Z,Sokovia,Vibranium,653.94,false
2026-02-24T15:00:00Z,Sokovia,Medical Kits,61.16,false
2026-02-24T15:00:00Z,Sokovia,Clean Water,1038.39,false
2026-02-24T15:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T15:00:00Z,Sokovia,Pym Particles,26.06,false
2026-02-24T15:00:00Z,New Asgard,Vibranium,871.04,false
2026-02-24T15:00:00Z,New Asgard,Medical Kits,32.00,false
2026-02-24T15:00:00Z,New Asgard,Clean Water,449.82,false
2026-02-24T15:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T15:00:00Z,New Asgard,Pym Particles,26.16,false
2026-02-24T16:00:00Z,Wakanda,Vibranium,297.21,false
2026-02-24T16:00:00Z,Wakanda,Medical Kits,186.74,false
2026-02-24T16:00:00Z,Wakanda,Clean Water,2361.10,false
2026-02-24T16:00:00Z,Wakanda,Arc Reactor Cores,172.83,false
2026-02-24T16:00:00Z,Wakanda,Pym Particles,68.70,false
2026-02-24T16:00:00Z,Sanctum Sanctorum,Vibranium,777.88,false
2026-02-24T16:00:00Z,Sanctum Sanctorum,Medical Kits,0.00,false
2026-02-24T16:00:00Z,Sanctum Sanctorum,Clean Water,1914.19,false
2026-02-24T16:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,61.83,false
2026-02-24T16:00:00Z,Sanctum Sanctorum,Pym Particles,39.85,false
2026-02-24T16:00:00Z,Avengers Compound,Vibranium,255.17,false
2026-02-24T16:00:00Z,Avengers Compound,Medical Kits,278.29,false
2026-02-24T16:00:00Z,Avengers Compound,Clean Water,2546.89,false
2026-02-24T16:00:00Z,Avengers Compound,Arc Reactor Cores,42.47,false
2026-02-24T16:00:00Z,Avengers Compound,Pym Particles,96.07,false
2026-02-24T16:00:00Z,Sokovia,Vibranium,645.45,false
2026-02-24T16:00:00Z,Sokovia,Medical Kits,58.31,false
2026-02-24T16:00:00Z,Sokovia,Clean Water,1017.76,false
2026-02-24T16:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T16:00:00Z,Sokovia,Pym Particles,23.57,false
2026-02-24T16:00:00Z,New Asgard,Vibranium,831.63,false
2026-02-24T16:00:00Z,New Asgard,Medical Kits,30.39,false
2026-02-24T16:00:00Z,New Asgard,Clean Water,440.96,false
2026-02-24T16:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T16:00:00Z,New Asgard,Pym Particles,21.17,false
2026-02-24T17:00:00Z,Wakanda,Vibranium,283.68,false
2026-02-24T17:00:00Z,Wakanda,Medical Kits,176.08,false
2026-02-24T17:00:00Z,Wakanda,Clean Water,2277.93,false
2026-02-24T17:00:00Z,Wakanda,Arc Reactor Cores,163.03,false
2026-02-24T17:00:00Z,Wakanda,Pym Particles,63.94,false
2026-02-24T17:00:00Z,Sanctum Sanctorum,Vibranium,741.88,false
2026-02-24T17:00:00Z,Sanctum Sanctorum,Medical Kits,92.44,false
2026-02-24T17:00:00Z,Sanctum Sanctorum,Clean Water,1830.09,false
2026-02-24T17:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,58.07,false
2026-02-24T17:00:00Z,Sanctum Sanctorum,Pym Particles,35.38,false
2026-02-24T17:00:00Z,Avengers Compound,Vibranium,239.83,false
2026-02-24T17:00:00Z,Avengers Compound,Medical Kits,273.43,false
2026-02-24T17:00:00Z,Avengers Compound,Clean Water,2914.43,false
2026-02-24T17:00:00Z,Avengers Compound,Arc Reactor Cores,37.96,false
2026-02-24T17:00:00Z,Avengers Compound,Pym Particles,91.92,false
2026-02-24T17:00:00Z,Sokovia,Vibranium,632.35,false
2026-02-24T17:00:00Z,Sokovia,Medical Kits,53.90,false
2026-02-24T17:00:00Z,Sokovia,Clean Water,999.10,false
2026-02-24T17:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T17:00:00Z,Sokovia,Pym Particles,18.24,false
2026-02-24T17:00:00Z,New Asgard,Vibranium,796.93,false
2026-02-24T17:00:00Z,New Asgard,Medical Kits,25.94,false
2026-02-24T17:00:00Z,New Asgard,Clean Water,421.00,false
2026-02-24T17:00:00Z,New Asgard,Arc Reactor Cores,0.00,false
2026-02-24T17:00:00Z,New Asgard,Pym Particles,16.14,false
2026-02-24T18:00:00Z,Wakanda,Vibranium,275.43,false
2026-02-24T18:00:00Z,Wakanda,Medical Kits,167.41,false
2026-02-24T18:00:00Z,Wakanda,Clean Water,2173.10,false
2026-02-24T18:00:00Z,Wakanda,Arc Reactor Cores,160.36,false
2026-02-24T18:00:00Z,Wakanda,Pym Particles,61.49,false
2026-02-24T18:00:00Z,Sanctum Sanctorum,Vibranium,725.28,false
2026-02-24T18:00:00Z,Sanctum Sanctorum,Medical Kits,86.19,false
2026-02-24T18:00:00Z,Sanctum Sanctorum,Clean Water,1799.87,false
2026-02-24T18:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,52.27,false
2026-02-24T18:00:00Z,Sanctum Sanctorum,Pym Particles,30.28,false
2026-02-24T18:00:00Z,Avengers Compound,Vibranium,228.36,false
2026-02-24T18:00:00Z,Avengers Compound,Medical Kits,260.12,false
2026-02-24T18:00:00Z,Avengers Compound,Clean Water,2914.43,false
2026-02-24T18:00:00Z,Avengers Compound,Arc Reactor Cores,35.34,false
2026-02-24T18:00:00Z,Avengers Compound,Pym Particles,88.83,false
2026-02-24T18:00:00Z,Sokovia,Vibranium,600.94,false
2026-02-24T18:00:00Z,Sokovia,Medical Kits,46.77,false
2026-02-24T18:00:00Z,Sokovia,Clean Water,974.39,false
2026-02-24T18:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T18:00:00Z,Sokovia,Pym Particles,16.32,false
2026-02-24T18:00:00Z,New Asgard,Vibranium,770.78,false
2026-02-24T18:00:00Z,New Asgard,Medical Kits,154.18,false
2026-02-24T18:00:00Z,New Asgard,Clean Water,408.55,false
2026-02-24T18:00:00Z,New Asgard,Arc Reactor Cores,76.83,false
2026-02-24T18:00:00Z,New Asgard,Pym Particles,14.19,false
2026-02-24T19:00:00Z,Wakanda,Vibranium,269.88,false
2026-02-24T19:00:00Z,Wakanda,Medical Kits,157.28,false
2026-02-24T19:00:00Z,Wakanda,Clean Water,2078.72,false
2026-02-24T19:00:00Z,Wakanda,Arc Reactor Cores,153.10,false
2026-02-24T19:00:00Z,Wakanda,Pym Particles,56.26,false
2026-02-24T19:00:00Z,Sanctum Sanctorum,Vibranium,704.27,false
2026-02-24T19:00:00Z,Sanctum Sanctorum,Medical Kits,194.28,false
2026-02-24T19:00:00Z,Sanctum Sanctorum,Clean Water,1730.70,false
2026-02-24T19:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,46.07,false
2026-02-24T19:00:00Z,Sanctum Sanctorum,Pym Particles,27.51,false
2026-02-24T19:00:00Z,Avengers Compound,Vibranium,220.19,false
2026-02-24T19:00:00Z,Avengers Compound,Medical Kits,255.23,false
2026-02-24T19:00:00Z,Avengers Compound,Clean Water,2828.05,false
2026-02-24T19:00:00Z,Avengers Compound,Arc Reactor Cores,31.50,false
2026-02-24T19:00:00Z,Avengers Compound,Pym Particles,84.86,false
2026-02-24T19:00:00Z,Sokovia,Vibranium,580.99,false
2026-02-24T19:00:00Z,Sokovia,Medical Kits,278.33,false
2026-02-24T19:00:00Z,Sokovia,Clean Water,934.14,false
2026-02-24T19:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T19:00:00Z,Sokovia,Pym Particles,11.30,false
2026-02-24T19:00:00Z,New Asgard,Vibranium,745.22,false
2026-02-24T19:00:00Z,New Asgard,Medical Kits,145.16,false
2026-02-24T19:00:00Z,New Asgard,Clean Water,384.61,false
2026-02-24T19:00:00Z,New Asgard,Arc Reactor Cores,92.12,false
2026-02-24T19:00:00Z,New Asgard,Pym Particles,10.50,false
2026-02-24T20:00:00Z,Wakanda,Vibranium,257.72,false
2026-02-24T20:00:00Z,Wakanda,Medical Kits,150.49,false
2026-02-24T20:00:00Z,Wakanda,Clean Water,1981.97,false
2026-02-24T20:00:00Z,Wakanda,Arc Reactor Cores,144.19,false
2026-02-24T20:00:00Z,Wakanda,Pym Particles,50.11,false
2026-02-24T20:00:00Z,Sanctum Sanctorum,Vibranium,686.40,false
2026-02-24T20:00:00Z,Sanctum Sanctorum,Medical Kits,210.61,false
2026-02-24T20:00:00Z,Sanctum Sanctorum,Clean Water,2214.80,false
2026-02-24T20:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,40.95,false
2026-02-24T20:00:00Z,Sanctum Sanctorum,Pym Particles,24.45,false
2026-02-24T20:00:00Z,Avengers Compound,Vibranium,210.59,false
2026-02-24T20:00:00Z,Avengers Compound,Medical Kits,243.60,false
2026-02-24T20:00:00Z,Avengers Compound,Clean Water,2752.58,false
2026-02-24T20:00:00Z,Avengers Compound,Arc Reactor Cores,29.66,false
2026-02-24T20:00:00Z,Avengers Compound,Pym Particles,78.87,false
2026-02-24T20:00:00Z,Sokovia,Vibranium,569.87,false
2026-02-24T20:00:00Z,Sokovia,Medical Kits,363.14,false
2026-02-24T20:00:00Z,Sokovia,Clean Water,898.99,false
2026-02-24T20:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T20:00:00Z,Sokovia,Pym Particles,7.51,false
2026-02-24T20:00:00Z,New Asgard,Vibranium,713.65,false
2026-02-24T20:00:00Z,New Asgard,Medical Kits,138.39,false
2026-02-24T20:00:00Z,New Asgard,Clean Water,373.65,false
2026-02-24T20:00:00Z,New Asgard,Arc Reactor Cores,90.55,false
2026-02-24T20:00:00Z,New Asgard,Pym Particles,5.71,false
2026-02-24T21:00:00Z,Wakanda,Vibranium,251.54,false
2026-02-24T21:00:00Z,Wakanda,Medical Kits,142.45,false
2026-02-24T21:00:00Z,Wakanda,Clean Water,1926.92,false
2026-02-24T21:00:00Z,Wakanda,Arc Reactor Cores,135.88,false
2026-02-24T21:00:00Z,Wakanda,Pym Particles,47.79,false
2026-02-24T21:00:00Z,Sanctum Sanctorum,Vibranium,657.93,false
2026-02-24T21:00:00Z,Sanctum Sanctorum,Medical Kits,200.61,false
2026-02-24T21:00:00Z,Sanctum Sanctorum,Clean Water,2299.77,false
2026-02-24T21:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,36.87,false
2026-02-24T21:00:00Z,Sanctum Sanctorum,Pym Particles,22.17,false
2026-02-24T21:00:00Z,Avengers Compound,Vibranium,497.26,false
2026-02-24T21:00:00Z,Avengers Compound,Medical Kits,238.56,false
2026-02-24T21:00:00Z,Avengers Compound,Clean Water,2643.83,false
2026-02-24T21:00:00Z,Avengers Compound,Arc Reactor Cores,24.12,false
2026-02-24T21:00:00Z,Avengers Compound,Pym Particles,73.23,false
2026-02-24T21:00:00Z,Sokovia,Vibranium,557.86,false
2026-02-24T21:00:00Z,Sokovia,Medical Kits,352.91,false
2026-02-24T21:00:00Z,Sokovia,Clean Water,867.19,false
2026-02-24T21:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T21:00:00Z,Sokovia,Pym Particles,6.32,false
2026-02-24T21:00:00Z,New Asgard,Vibranium,680.88,false
2026-02-24T21:00:00Z,New Asgard,Medical Kits,133.55,false
2026-02-24T21:00:00Z,New Asgard,Clean Water,353.05,false
2026-02-24T21:00:00Z,New Asgard,Arc Reactor Cores,84.57,false
2026-02-24T21:00:00Z,New Asgard,Pym Particles,3.75,false
2026-02-24T22:00:00Z,Wakanda,Vibranium,245.49,false
2026-02-24T22:00:00Z,Wakanda,Medical Kits,136.19,false
2026-02-24T22:00:00Z,Wakanda,Clean Water,1884.73,false
2026-02-24T22:00:00Z,Wakanda,Arc Reactor Cores,125.89,false
2026-02-24T22:00:00Z,Wakanda,Pym Particles,42.99,false
2026-02-24T22:00:00Z,Sanctum Sanctorum,Vibranium,628.95,false
2026-02-24T22:00:00Z,Sanctum Sanctorum,Medical Kits,196.86,false
2026-02-24T22:00:00Z,Sanctum Sanctorum,Clean Water,2218.49,false
2026-02-24T22:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,58.92,false
2026-02-24T22:00:00Z,Sanctum Sanctorum,Pym Particles,19.64,false
2026-02-24T22:00:00Z,Avengers Compound,Vibranium,488.89,false
2026-02-24T22:00:00Z,Avengers Compound,Medical Kits,233.67,false
2026-02-24T22:00:00Z,Avengers Compound,Clean Water,2583.98,false
2026-02-24T22:00:00Z,Avengers Compound,Arc Reactor Cores,20.66,false
2026-02-24T22:00:00Z,Avengers Compound,Pym Particles,67.15,false
2026-02-24T22:00:00Z,Sokovia,Vibranium,528.78,false
2026-02-24T22:00:00Z,Sokovia,Medical Kits,337.04,false
2026-02-24T22:00:00Z,Sokovia,Clean Water,832.27,false
2026-02-24T22:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T22:00:00Z,Sokovia,Pym Particles,1.97,false
2026-02-24T22:00:00Z,New Asgard,Vibranium,1081.83,false
2026-02-24T22:00:00Z,New Asgard,Medical Kits,131.75,false
2026-02-24T22:00:00Z,New Asgard,Clean Water,335.85,false
2026-02-24T22:00:00Z,New Asgard,Arc Reactor Cores,77.68,false
2026-02-24T22:00:00Z,New Asgard,Pym Particles,0.77,false
2026-02-24T23:00:00Z,Wakanda,Vibranium,233.44,false
2026-02-24T23:00:00Z,Wakanda,Medical Kits,129.77,false
2026-02-24T23:00:00Z,Wakanda,Clean Water,1829.03,false
2026-02-24T23:00:00Z,Wakanda,Arc Reactor Cores,118.68,false
2026-02-24T23:00:00Z,Wakanda,Pym Particles,37.61,false
2026-02-24T23:00:00Z,Sanctum Sanctorum,Vibranium,613.97,false
2026-02-24T23:00:00Z,Sanctum Sanctorum,Medical Kits,189.35,false
2026-02-24T23:00:00Z,Sanctum Sanctorum,Clean Water,2149.13,false
2026-02-24T23:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,52.54,false
2026-02-24T23:00:00Z,Sanctum Sanctorum,Pym Particles,16.79,false
2026-02-24T23:00:00Z,Avengers Compound,Vibranium,478.03,false
2026-02-24T23:00:00Z,Avengers Compound,Medical Kits,220.17,false
2026-02-24T23:00:00Z,Avengers Compound,Clean Water,2509.96,false
2026-02-24T23:00:00Z,Avengers Compound,Arc Reactor Cores,55.68,false
2026-02-24T23:00:00Z,Avengers Compound,Pym Particles,63.29,false
2026-02-24T23:00:00Z,Sokovia,Vibranium,514.94,false
2026-02-24T23:00:00Z,Sokovia,Medical Kits,326.96,false
2026-02-24T23:00:00Z,Sokovia,Clean Water,806.57,false
2026-02-24T23:00:00Z,Sokovia,Arc Reactor Cores,0.00,false
2026-02-24T23:00:00Z,Sokovia,Pym Particles,0.56,false
2026-02-24T23:00:00Z,New Asgard,Vibranium,1066.04,false
2026-02-24T23:00:00Z,New Asgard,Medical Kits,125.35,false
2026-02-24T23:00:00Z,New Asgard,Clean Water,323.97,false
2026-02-24T23:00:00Z,New Asgard,Arc Reactor Cores,73.68,false
2026-02-24T23:00:00Z,New Asgard,Pym Particles,0.00,false
2026-02-25T00:00:00Z,Wakanda,Vibranium,226.42,false
2026-02-25T00:00:00Z,Wakanda,Medical Kits,125.47,false
2026-02-25T00:00:00Z,Wakanda,Clean Water,1783.87,false
2026-02-25T00:00:00Z,Wakanda,Arc Reactor Cores,116.23,false
2026-02-25T00:00:00Z,Wakanda,Pym Particles,34.84,false
2026-02-25T00:00:00Z,Sanctum Sanctorum,Vibranium,600.96,false
2026-02-25T00:00:00Z,Sanctum Sanctorum,Medical Kits,178.11,false
2026-02-25T00:00:00Z,Sanctum Sanctorum,Clean Water,2105.82,false
2026-02-25T00:00:00Z,Sanctum Sanctorum,Arc Reactor Cores,45.76,false
2026-02-25T00:00:00Z,Sanctum Sanctorum,Pym Particles,16.06,false
2026-02-25T00:00:00Z,Avengers Compound,Vibranium,460.92,false
2026-02-25T00:00:00Z,Avengers Compound,Medical Kits,336.10,false
2026-02-25T00:00:00Z,Avengers Compound,Clean Water,2391.49,false
2026-02-25T00:00:00Z,Avengers Compound,Arc Reactor Cores,53.24,false
2026-02-25T00:00:00Z,Avengers Compound,Pym Particles,57.71,false
2026-02-25T00:00:00Z,Sokovia,Vibranium,504.38,false
2026-02-25T00:00:00Z,Sokovia,Medical Kits,309.16,false
